TS_ID,Name,Constant
657023dabfc87b3a3409320d,".338 Lapua Magnum UCW ammo pack (20 pcs)",ItemTpl.AMMOBOX_86X70_UCW_20RND
65702606cfc010a0f5006a3e,"9x18mm PM BZhT gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_BZHT_50RND
6570260c1419851aef03e727,"9x18mm PM P gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_P_50RND
65702610cfc010a0f5006a41,"9x18mm PM PBM gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PBM_50RND
65702619bfc87b3a34093259,"9x18mm PM PPe gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PPE_50RND
65702614c5d7d4cb4d07858b,"9x18mm PM PPT gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PPT_50RND
6570261dc5d7d4cb4d07858e,"9x18mm PM PRS gs ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PRS_50RND
65702621cfc010a0f5006a44,"9x18mm PM PS gs PPO ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PS_PPO_50RND
65702629cfc010a0f5006a47,"9x18mm PM PSO gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PSO_50RND
6570262d1419851aef03e72d,"9x18mm PM Pst gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PST_50RND
65702640cfc010a0f5006a4d,"9x18mm PMM PstM gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PSTM_50RND
657026251419851aef03e72a,"9x18mm PM PSV ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_PSV_50RND
65702630cfc010a0f5006a4a,"9x18mm PM RG028 gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_RG028_50RND
657026341419851aef03e730,"9x18mm PM SP7 gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_SP7_50RND
65702639bfc87b3a3409325c,"9x18mm PM SP8 gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X18PM_SP8_50RND
65702591c5d7d4cb4d07857c,"9x19mm AP 6.3 ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_AP_63_50RND
657025961419851aef03e721,"9x19mm Green Tracer ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_GT_50RND
6570259bc5d7d4cb4d07857f,"9x19mm Luger CCI ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_LUGER_CCI_50RND
648987d673c462723909a151,"9x19mm PBP ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_PBP_50RND
657025a4bfc87b3a34093250,"9x19mm PSO gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_PSO_50RND
657025a81419851aef03e724,"9x19mm Pst gzh ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_PST_50RND
6570259fcfc010a0f5006a32,"9x19mm QuakeMaker ammo pack (50 pcs)",ItemTpl.AMMOBOX_9X19_QUAKEMAKER_50RND
6579847c5a0e5879d12f2873,"9x21mm 7N42 ammo pack (30 pcs)",ItemTpl.AMMOBOX_9X21_7N42_30RND
6579846c1ec1943afb14c15a,"9x21mm 7U4 ammo pack (30 pcs)",ItemTpl.AMMOBOX_9X21_7U4_30RND
6489875745f9ca4ba51c4808,"9x21mm BT ammo pack (30 pcs)",ItemTpl.AMMOBOX_9X21_BT_30RND
657025bbcfc010a0f5006a35,"9x21mm P gzh ammo pack (30 pcs)",ItemTpl.AMMOBOX_9X21_P_30RND
657025c9cfc010a0f5006a38,"9x21mm PE gzh ammo pack (30 pcs)",ItemTpl.AMMOBOX_9X21_PE_30RND
657025c4c5d7d4cb4d078582,"9x21mm PS gzh ammo pack (30 pcs)",ItemTpl.AMMOBOX_9X21_PS_30RND
657023decfc010a0f50069ec,".357 Magnum FMJ ammo pack (25 pcs)",ItemTpl.AMMOBOX_9X33R_FMJ_25RND
657023e31419851aef03e6ee,".357 Magnum HP ammo pack (25 pcs)",ItemTpl.AMMOBOX_9X33R_HP_25RND
657023e7c5d7d4cb4d078552,".357 Magnum JHP ammo pack (25 pcs)",ItemTpl.AMMOBOX_9X33R_JHP_25RND
657023eccfc010a0f50069ef,".357 Magnum SP ammo pack (25 pcs)",ItemTpl.AMMOBOX_9X33R_SP_25RND
6489854673c462723909a14e,"9x39mm BP ammo pack (20 pcs)",ItemTpl.AMMOBOX_9X39_BP_20RND
5c1260dc86f7746b106e8748,"9x39mm BP gs ammo pack (8 pcs)",ItemTpl.AMMOBOX_9X39_BP_8RND
657984a50fbff513dd435765,"9x39mm FMJ ammo pack (20 pcs)",ItemTpl.AMMOBOX_9X39_FMJ_20RND
657025cfbfc87b3a34093253,"9x39mm PAB-9 gs ammo pack (20 pcs)",ItemTpl.AMMOBOX_9X39_PAB9_20RND
657025d4c5d7d4cb4d078585,"9x39mm SP-5 gs ammo pack (20 pcs)",ItemTpl.AMMOBOX_9X39_SP5_20RND
657025dabfc87b3a34093256,"9x39mm SP-6 gs ammo pack (20 pcs)",ItemTpl.AMMOBOX_9X39_SP6_20RND
657025dfcfc010a0f5006a3b,"9x39mm SPP gs ammo pack (20 pcs)",ItemTpl.AMMOBOX_9X39_SPP_20RND
619bc61e86e01e16f839a999,"Armband (Alpha)",ItemTpl.ARMBAND_ALPHA
664a5480bfcc521bad3192ca,"Armband (ARENA)",ItemTpl.ARMBAND_ARENA
619bddc6c9546643a67df6ee,"Armband (DEADSKUL)",ItemTpl.ARMBAND_DEADSKUL
619bde3dc9546643a67df6f2,"Armband (Kiba Arms)",ItemTpl.ARMBAND_KIBA_ARMS
660312cc4d6cdfa6f500c703,"Armband of The Unheard",ItemTpl.ARMBAND_OF_THE_UNHEARD
619bdeb986e01e16f839a99e,"Armband (RFARMY)",ItemTpl.ARMBAND_RFARMY
619bddffc9546643a67df6f0,"Armband (Train Hard)",ItemTpl.ARMBAND_TRAIN_HARD
619bdf9cc9546643a67df6f8,"Armband (UNTAR)",ItemTpl.ARMBAND_UNTAR
545cdb794bdc2d3a198b456a,"6B43 Zabralo-Sh body armor (EMR)",ItemTpl.ARMOR_6B43_ZABRALOSH_BODY_ARMOR_EMR
5ca21c6986f77479963115a7,"FORT Redut-T5 body armor (Smog)",ItemTpl.ARMOR_FORT_REDUTT5_BODY_ARMOR_SMOG
60a283193cb70855c43a381d,"NFM THOR Integrated Carrier body armor",ItemTpl.ARMOR_NFM_THOR_INTEGRATED_CARRIER_BODY
5ea18c84ecf1982c7712d9a2,"Diamond Age Bastion helmet armor plate",ItemTpl.ARMOREDEQUIPMENT_DIAMOND_AGE_BASTION_HELMET_ARMOR_PLATE
5c0919b50db834001b7ce3b9,"Maska-1SCh face shield (Olive Drab)",ItemTpl.ARMOREDEQUIPMENT_MASKA1SCH_FACE_SHIELD_OLIVE_DRAB
65719f9ef392ad76c50a2ec8,"NPP KlASS Tor-2 helmet face shield",ItemTpl.ARMOREDEQUIPMENT_NPP_KLASS_TOR2_HELMET_FACE_SHIELD
5a16b7e1fcdbcb00165aa6c9,"Ops-Core FAST multi-hit ballistic face shield",ItemTpl.ARMOREDEQUIPMENT_OPSCORE_FAST_MULTIHIT_BALLISTIC_FACE_SHIELD
5c0e66e2d174af02a96252f4,"Ops-Core SLAAP armor helmet plate (Tan)",ItemTpl.ARMOREDEQUIPMENT_OPSCORE_SLAAP_ARMOR_HELMET_PLATE_TAN
5f60c85b58eff926626a60f7,"Rys-T face shield",ItemTpl.ARMOREDEQUIPMENT_RYST_FACE_SHIELD
5e00cdd986f7747473332240,"Team Wendy EXFIL Ballistic face shield (Black)",ItemTpl.ARMOREDEQUIPMENT_TEAM_WENDY_EXFIL_BALLISTIC_FACE_SHIELD_BLACK
5e01f37686f774773c6f6c15,"Team Wendy EXFIL Ballistic face shield (Coyote Brown)",ItemTpl.ARMOREDEQUIPMENT_TEAM_WENDY_EXFIL_BALLISTIC_FACE_SHIELD_COYOTE_BROWN
5ca2113f86f7740b2547e1d2,"Vulkan-5 helmet face shield",ItemTpl.ARMOREDEQUIPMENT_VULKAN5_HELMET_FACE_SHIELD
656fa8d700d62bcd2e024084,"Cult Locust ballistic plate",ItemTpl.ARMORPLATE_CULT_LOCUST_BALLISTIC_PLATE
656fa99800d62bcd2e024088,"Cult Termite ballistic plate",ItemTpl.ARMORPLATE_CULT_TERMITE_BALLISTIC_PLATE
64afdcb83efdfea28601d041,"ESAPI level IV ballistic plate",ItemTpl.ARMORPLATE_ESAPI_LEVEL_IV_BALLISTIC_PLATE
656fae5f7c2d57afe200c0d7,"GAC 3s15m ballistic plate",ItemTpl.ARMORPLATE_GAC_3S15M_BALLISTIC_PLATE
656faf0ca0dce000a2020f77,"GAC 4sss2 ballistic plate",ItemTpl.ARMORPLATE_GAC_4SSS2_BALLISTIC_PLATE
656f611f94b480b8a500c0db,"Granit 4 ballistic plate (Front)",ItemTpl.ARMORPLATE_GRANIT_4_BALLISTIC_PLATE_FRONT
656efaf54772930db4031ff5,"Granit 4 ballistic plates (Back)",ItemTpl.ARMORPLATE_GRANIT_4_BALLISTIC_PLATES_BACK
656f63c027aed95beb08f62c,"Granit 4RS ballistic plate (Front)",ItemTpl.ARMORPLATE_GRANIT_4RS_BALLISTIC_PLATE_FRONT
654a4a964b446df1ad03f192,"Granit 4RS ballistic plates (Back)",ItemTpl.ARMORPLATE_GRANIT_4RS_BALLISTIC_PLATES_BACK
65573fa5655447403702a816,"Granit Br4 ballistic plate",ItemTpl.ARMORPLATE_GRANIT_BR4_BALLISTIC_PLATE
64afc71497cf3a403c01ff38,"Granit Br5 ballistic plate",ItemTpl.ARMORPLATE_GRANIT_BR5_BALLISTIC_PLATE
656fa76500d62bcd2e024080,"Kiba Arms Steel ballistic plate",ItemTpl.ARMORPLATE_KIBA_ARMS_STEEL_BALLISTIC_PLATE
656fafe3498d1b7e3e071da4,"KITECO SC-IV SA ballistic plate",ItemTpl.ARMORPLATE_KITECO_SCIV_SA_BALLISTIC_PLATE
657b2797c3dbcb01d60c35ea,"Korund-VM ballistic plate (Back)",ItemTpl.ARMORPLATE_KORUNDVM_BALLISTIC_PLATE_BACK
656f664200d62bcd2e024077,"Korund-VM ballistic plates (Front)",ItemTpl.ARMORPLATE_KORUNDVM_BALLISTIC_PLATES_FRONT
657b28d25f444d6dff0c6c77,"Korund-VM-K ballistic plate (Back)",ItemTpl.ARMORPLATE_KORUNDVMK_BALLISTIC_PLATE_BACK
656f66b5c6baea13cd07e108,"Korund-VM-K ballistic plates (Front)",ItemTpl.ARMORPLATE_KORUNDVMK_BALLISTIC_PLATES_FRONT
656fa61e94b480b8a500c0e8,"NESCO 4400-SA-MC ballistic plate",ItemTpl.ARMORPLATE_NESCO_4400SAMC_BALLISTIC_PLATE
655746010177119f4a097ff7,"SAPI level III+ ballistic plate",ItemTpl.ARMORPLATE_SAPI_LEVEL_III_BALLISTIC_PLATE
656fa53d94b480b8a500c0e4,"TallCom Guardian ballistic plate",ItemTpl.ARMORPLATE_TALLCOM_GUARDIAN_BALLISTIC_PLATE
651450ce0e00edc794068371,"SR-3M 9x39 compact assault rifle",ItemTpl.ASSAULTCARBINE_SR3M_9X39_COMPACT_ASSAULT_RIFLE
6410733d5dd49d77bd07847e,"Tokarev AVT-40 7.62x54R automatic rifle",ItemTpl.ASSAULTCARBINE_TOKAREV_AVT40_762X54R_AUTOMATIC_RIFLE
5dcbd56fdbd3d91b3e5468d5,"Desert Tech MDR 7.62x51 assault rifle",ItemTpl.ASSAULTRIFLE_DESERT_TECH_MDR_762X51_ASSAULT_RIFLE
6183afd850224f204c1da514,"FN SCAR-H 7.62x51 assault rifle",ItemTpl.ASSAULTRIFLE_FN_SCARH_762X51_ASSAULT_RIFLE
6165ac306ef05c2ce828ef74,"FN SCAR-H 7.62x51 assault rifle (FDE)",ItemTpl.ASSAULTRIFLE_FN_SCARH_762X51_ASSAULT_RIFLE_FDE
65290f395ae2ae97b80fdf2d,"SIG MCX-SPEAR 6.8x51 assault rifle",ItemTpl.ASSAULTRIFLE_SIG_MCXSPEAR_68X51_ASSAULT_RIFLE
5c0e805e86f774683f3dd637,"3V Gear Paratus 3-Day Operator's Tactical backpack (Foliage Grey)",ItemTpl.BACKPACK_3V_GEAR_PARATUS_3DAY_OPERATORS_TACTICAL_BACKPACK_FOLIAGE_GREY
5df8a4d786f77412672a1e3b,"6Sh118 raid backpack (EMR)",ItemTpl.BACKPACK_6SH118_RAID_BACKPACK_EMR
5f5e46b96bdad616ad46d613,"Eberlestock F4 Terminator load bearing backpack (Tiger Stripe)",ItemTpl.BACKPACK_EBERLESTOCK_F4_TERMINATOR_LOAD_BEARING_BACKPACK_TIGER_STRIPE
6034d2d697633951dc245ea6,"Eberlestock G2 Gunslinger II backpack (Dry Earth)",ItemTpl.BACKPACK_EBERLESTOCK_G2_GUNSLINGER_II_BACKPACK_DRY_EARTH
5c0e774286f77468413cc5b2,"Mystery Ranch Blackjack 50 backpack (MultiCam)",ItemTpl.BACKPACK_MYSTERY_RANCH_BLACKJACK_50_BACKPACK_MULTICAM
59e763f286f7742ee57895da,"Pilgrim tourist backpack",ItemTpl.BACKPACK_PILGRIM_TOURIST
61b9e1aaef9a1b5d6a79899a,"Santa's bag",ItemTpl.BACKPACK_SANTAS_BAG
5ab8ebf186f7742d8b372e80,"SSO Attack 2 raid backpack (Khaki)",ItemTpl.BACKPACK_SSO_ATTACK_2_RAID_BACKPACK_KHAKI
639346cc1c8f182ad90c8972,"Tasmanian Tiger Trooper 35 backpack (Khaki)",ItemTpl.BACKPACK_TASMANIAN_TIGER_TROOPER_35_BACKPACK_KHAKI
6389c85357baa773a825b356,"Advanced current converter",ItemTpl.BARTER_ADVANCED_CURRENT_CONVERTER
590de71386f774347051a052,"Antique teapot",ItemTpl.BARTER_ANTIQUE_TEAPOT
59e361e886f774176c10a2a5,"Bottle of hydrogen peroxide",ItemTpl.BARTER_BOTTLE_OF_HYDROGEN_PEROXIDE
62a0a043cf4a99369e2624a5,"Bottle of OLOLO Multivitamins",ItemTpl.BARTER_BOTTLE_OF_OLOLO_MULTIVITAMINS
67449b6c89d5e1ddc603f504,"Case key",ItemTpl.BARTER_CASE_KEY
5df8a6a186f77412640e2e80,"Christmas tree ornament (Red)",ItemTpl.BARTER_CHRISTMAS_TREE_ORNAMENT_RED
5df8a72c86f77412640e2e83,"Christmas tree ornament (Silver)",ItemTpl.BARTER_CHRISTMAS_TREE_ORNAMENT_SILVER
5df8a77486f77412672a1e3f,"Christmas tree ornament (Violet)",ItemTpl.BARTER_CHRISTMAS_TREE_ORNAMENT_VIOLET
67408903268737ef6908d432,"Contraband box",ItemTpl.BARTER_CONTRABAND_BOX
59f32bb586f774757e1e8442,"Dogtag BEAR",ItemTpl.BARTER_DOGTAG_BEAR
6662e9aca7e0b43baa3d5f74,"Dogtag BEAR",ItemTpl.BARTER_DOGTAG_BEAR_EOD
6662e9cda7e0b43baa3d5f76,"Dogtag BEAR",ItemTpl.BARTER_DOGTAG_BEAR_TUE
59f32c3b86f77472a31742f0,"Dogtag USEC",ItemTpl.BARTER_DOGTAG_USEC
6662e9f37fa79a6d83730fa0,"Dogtag USEC",ItemTpl.BARTER_DOGTAG_USEC_EOD
6662ea05f6259762c56f3189,"Dogtag USEC",ItemTpl.BARTER_DOGTAG_USEC_TUE
5b9b9020e7ef6f5716480215,"dogtagt",ItemTpl.BARTER_DOGTAGT
57347c1124597737fb1379e3,"Duct tape",ItemTpl.BARTER_DUCT_TAPE
6389c7f115805221fb410466,"Far-forward GPS Signal Amplifier Unit",ItemTpl.BARTER_FARFORWARD_GPS_SIGNAL_AMPLIFIER_UNIT
5d1b2f3f86f774252167a52c,"FP-100 filter absorber",ItemTpl.BARTER_FP100_FILTER_ABSORBER
5b43575a86f77424f443fe62,"Fuel conditioner",ItemTpl.BARTER_FUEL_CONDITIONER
66d9f8744827a77e870ecaf1,"GARY ZONT portable electronic warfare device",ItemTpl.BARTER_GARY_ZONT_PORTABLE_ELECTRONIC_WARFARE_DEVICE
5e2aedd986f7746d404f3aa4,"GreenBat lithium battery",ItemTpl.BARTER_GREENBAT_LITHIUM_BATTERY
67586af7036d7f3da60c3612,"Jar of pickles",ItemTpl.BARTER_JAR_OF_PICKLES
66d9f7e7099cf6adcc07a369,"KOSA UAV electronic jamming device",ItemTpl.BARTER_KOSA_UAV_ELECTRONIC_JAMMING_DEVICE
6656560053eaaa7a23349c86,"Lega Medal",ItemTpl.BARTER_LEGA_MEDAL
6740987b89d5e1ddc603f4f0,"Locked case",ItemTpl.BARTER_LOCKED_CASE
66571bf06a723f7f005a0619,"Locked equipment crate (Rare)",ItemTpl.BARTER_LOCKED_EQUIPMENT_CRATE_RARE
66572b88ac60f009f270d1dc,"Locked supply crate (Rare)",ItemTpl.BARTER_LOCKED_SUPPLY_CRATE_RARE
66572bb3ac60f009f270d1df,"Locked valuables crate (Rare)",ItemTpl.BARTER_LOCKED_VALUABLES_CRATE_RARE
66572b3f6a723f7f005a066c,"Locked weapon crate (Rare)",ItemTpl.BARTER_LOCKED_WEAPON_CRATE_RARE
619cc01e0a7c3a1a2731940c,"Medical tools",ItemTpl.BARTER_MEDICAL_TOOLS
6389c7750ef44505c87f5996,"Microcontroller board",ItemTpl.BARTER_MICROCONTROLLER_BOARD
67586b7e49c2fa592e0d8ed9,"Olivier salad box",ItemTpl.BARTER_OLIVIER_SALAD_BOX
5af0534a86f7743b6f354284,"Ophthalmoscope",ItemTpl.BARTER_OPHTHALMOSCOPE
59e35abd86f7741778269d82,"Pack of sodium bicarbonate",ItemTpl.BARTER_PACK_OF_SODIUM_BICARBONATE
59faff1d86f7746c51718c9c,"Physical Bitcoin",ItemTpl.BARTER_PHYSICAL_BITCOIN
66d9f7256916142b3b02276e,"Radar station spare parts",ItemTpl.BARTER_RADAR_STATION_SPARE_PARTS
67409848d0b2f8eb9b034db9,"Sealed box",ItemTpl.BARTER_SEALED_BOX
67586c61a0c49554ed0bb4a8,"SHYSHKA Christmas tree life extender",ItemTpl.BARTER_SHYSHKA_CHRISTMAS_TREE_LIFE_EXTENDER
5e2af00086f7746d3f3c33f7,"Smoked Chimney drain cleaner",ItemTpl.BARTER_SMOKED_CHIMNEY_DRAIN_CLEANER
5d1b385e86f774252167b98a,"Water filter",ItemTpl.BARTER_WATER_FILTER
5aafbde786f774389d0cbc0f,"Ammunition case",ItemTpl.CONTAINER_AMMUNITION_CASE
590c60fc86f77412b13fddcf,"Documents case",ItemTpl.CONTAINER_DOCUMENTS_CASE
5c093e3486f77430cb02e593,"Dogtag case",ItemTpl.CONTAINER_DOGTAG_CASE
5e2af55f86f7746d4159f07c,"Grenade case",ItemTpl.CONTAINER_GRENADE_CASE
619cbf7d23893217ec30b689,"Injector case",ItemTpl.CONTAINER_INJECTOR_CASE
59fafd4b86f7745ca07e1232,"Key tool",ItemTpl.CONTAINER_KEY_TOOL
619cbf9e0a7c3a1a2731940a,"Keycard holder case",ItemTpl.CONTAINER_KEYCARD_HOLDER_CASE
5b7c710788a4506dec015957,"Lucky Scav Junk box",ItemTpl.CONTAINER_LUCKY_SCAV_JUNK_BOX
5c127c4486f7745625356c13,"Magazine case",ItemTpl.CONTAINER_MAGAZINE_CASE
5aafbcd986f7745e590fff23,"Medicine case",ItemTpl.CONTAINER_MEDICINE_CASE
59fb016586f7746d0d4b423a,"Money case",ItemTpl.CONTAINER_MONEY_CASE
5d235bb686f77443f4331278,"S I C C organizational pouch",ItemTpl.CONTAINER_SICC
5783c43d2459774bbe137486,"Simple wallet",ItemTpl.CONTAINER_SIMPLE_WALLET
66bc98a01a47be227a5e956e,"Streamer item case",ItemTpl.CONTAINER_STREAMER_ITEM_CASE
5c0a840b86f7742ffa4f2482,"T H I C C item case",ItemTpl.CONTAINER_THICC_ITEM_CASE
5b6d9ce188a4501afc1b2b25,"T H I C C Weapon case",ItemTpl.CONTAINER_THICC_WEAPON_CASE
64d0b40fbe2eed70e254e2d4,"Sacred Amulet",ItemTpl.CULTISTAMULET_SACRED_AMULET
5d403f9186f7743cac3f229b,"Bottle of Dan Jackiel whiskey",ItemTpl.DRINK_BOTTLE_OF_DAN_JACKIEL_WHISKEY
5d1b376e86f774252519444e,"Bottle of Fierce Hatchling moonshine",ItemTpl.DRINK_BOTTLE_OF_FIERCE_HATCHLING_MOONSHINE
62a09f32621468534a797acb,"Bottle of Pevko Light beer",ItemTpl.DRINK_BOTTLE_OF_PEVKO_LIGHT_BEER
5d40407c86f774318526545a,"Bottle of Tarkovskaya vodka",ItemTpl.DRINK_BOTTLE_OF_TARKOVSKAYA_VODKA
614451b71e5874611e2c7ae5,"Bottle of Tarkovskaya vodka",ItemTpl.DRINK_BOTTLE_OF_TARKOVSKAYA_VODKA_BAD
5751496424597720a27126da,"Can of Hot Rod energy drink",ItemTpl.DRINK_CAN_OF_HOT_ROD_ENERGY
575062b524597720a31c09a1,"Can of Ice Green tea",ItemTpl.DRINK_CAN_OF_ICE_GREEN_TEA
57513f07245977207e26a311,"Pack of apple juice",ItemTpl.DRINK_PACK_OF_APPLE_JUICE
57513f9324597720a7128161,"Pack of Grand juice",ItemTpl.DRINK_PACK_OF_GRAND_JUICE
544fb62a4bdc2dfb738b4568,"Pack of Russian Army pineapple juice",ItemTpl.DRINK_PACK_OF_RUSSIAN_ARMY_PINEAPPLE_JUICE
57513fcc24597720a31c09a6,"Pack of Vita juice",ItemTpl.DRINK_PACK_OF_VITA_JUICE
544fb37f4bdc2dee738b4567,"Analgin painkillers",ItemTpl.DRUGS_ANALGIN_PAINKILLERS
590c695186f7741e566b64a2,"Augmentin antibiotic pills",ItemTpl.DRUGS_AUGMENTIN_ANTIBIOTIC_PILLS
544fb3f34bdc2d03748b456a,"Morphine injector",ItemTpl.DRUGS_MORPHINE_INJECTOR
5755383e24597772cb798966,"Vaseline balm",ItemTpl.DRUGS_VASELINE_BALM
657089638db3adca1009f4ca,"Atomic Defense CQCM up armored ballistic mask (Black)",ItemTpl.FACECOVER_ATOMIC_DEFENSE_CQCM_UP_ARMORED_BALLISTIC_MASK_BLACK
62a61bbf8ec41a51b34758d2,"Big Pipe's smoking pipe",ItemTpl.FACECOVER_BIG_PIPES_SMOKING_PIPE
62963c18dbc8ab5f0d382d0b,"Death Knight mask",ItemTpl.FACECOVER_DEATH_KNIGHT_MASK
6570aead4d84f81fd002a033,"Death Shadow lightweight armored mask",ItemTpl.FACECOVER_DEATH_SHADOW_LIGHTWEIGHT_ARMORED_MASK
60a7ad3a0c5cb24b0134664a,"Tagilla's welding mask ""Gorilla""",ItemTpl.FACECOVER_TAGILLAS_WELDING_MASK_GORILLA
60a7ad2a2198820d95707a2e,"Tagilla's welding mask ""UBEY""",ItemTpl.FACECOVER_TAGILLAS_WELDING_MASK_UBEY
62178c4d4ecf221597654e3d,"RSP-30 reactive signal cartridge (Red)",ItemTpl.FLARE_RSP30_REACTIVE_SIGNAL_CARTRIDGE_RED
66d9f1abb16d9aacf5068468,"RSP-30 reactive signal cartridge (Special Yellow)",ItemTpl.FLARE_RSP30_REACTIVE_SIGNAL_CARTRIDGE_SPECIAL_YELLOW
57d17c5e2459775a5c57d17d,"Ultrafire WF-501B flashlight",ItemTpl.FLASHLIGHT_ULTRAFIRE_WF501B
57505f6224597709a92585a9,"Alyonka chocolate bar",ItemTpl.FOOD_ALYONKA_CHOCOLATE_BAR
59f8a37386f7747af3328f06,"Fortis Shift tactical foregrip",ItemTpl.FOREGRIP_FORTIS_SHIFT_TACTICAL
588226ef24597767af46e39c,"Magpul AFG tactical foregrip (Olive Drab)",ItemTpl.FOREGRIP_MAGPUL_AFG_TACTICAL_FOREGRIP_OLIVE_DRAB
617fd91e5539a84ec44ce155,"RGN hand grenade",ItemTpl.GRENADE_RGN_HAND
618a431df1eb8e24b8741deb,"RGO hand grenade",ItemTpl.GRENADE_RGO_HAND
5e81ebcd8e146c7080625e15,"FN40GL Mk2 40mm grenade launcher",ItemTpl.GRENADELAUNCHER_FN40GL_01
5aa7e276e5b5b000171d0647,"Altyn bulletproof helmet (Olive Drab)",ItemTpl.HEADWEAR_ALTYN_BULLETPROOF_HELMET_OLIVE_DRAB
5c17a7ed2e2216152142459c,"Crye Precision AirFrame helmet (Tan)",ItemTpl.HEADWEAR_CRYE_PRECISION_AIRFRAME_HELMET_TAN
5b4329f05acfc47a86086aa1,"DevTac Ronin Respirator",ItemTpl.HEADWEAR_DEVTAC_RONIN_RESPIRATOR
65709d2d21b9f815e208ff95,"Diamond Age NeoSteel High Cut helmet (Black)",ItemTpl.HEADWEAR_DIAMOND_AGE_NEOSTEEL_HIGH_CUT_HELMET_BLACK
5f60b34a41e30a4ab12a6947,"Galvion Caiman Hybrid helmet (Grey)",ItemTpl.HEADWEAR_GALVION_CAIMAN_HYBRID_HELMET_GREY
65719f0775149d62ce0a670b,"NPP KlASS Tor-2 helmet (Olive Drab)",ItemTpl.HEADWEAR_NPP_KLASS_TOR2_HELMET_OLIVE_DRAB
5a154d5cfcdbcb001a3b00da,"Ops-Core FAST MT Super High Cut helmet (Black)",ItemTpl.HEADWEAR_OPSCORE_FAST_MT_SUPER_HIGH_CUT_HELMET_BLACK
5ac8d6885acfc400180ae7b0,"Ops-Core FAST MT Super High Cut helmet (Urban Tan)",ItemTpl.HEADWEAR_OPSCORE_FAST_MT_SUPER_HIGH_CUT_HELMET_URBAN_TAN
5f60c74e3b85f6263c145586,"Rys-T bulletproof helmet (Black)",ItemTpl.HEADWEAR_RYST_BULLETPROOF_HELMET_BLACK
5ea05cf85ad9772e6624305d,"Tac-Kek FAST MT helmet (Replica)",ItemTpl.HEADWEAR_TACKEK_FAST_MT_HELMET_REPLICA
5e00c1ad86f774747333222c,"Team Wendy EXFIL Ballistic Helmet (Black)",ItemTpl.HEADWEAR_TEAM_WENDY_EXFIL_BALLISTIC_HELMET_BLACK
5e01ef6886f77445f643baa4,"Team Wendy EXFIL Ballistic Helmet (Coyote Brown)",ItemTpl.HEADWEAR_TEAM_WENDY_EXFIL_BALLISTIC_HELMET_COYOTE_BROWN
5ca20ee186f774799474abc2,"Vulkan-5 LShZ-5 bulletproof helmet (Black)",ItemTpl.HEADWEAR_VULKAN5_LSHZ5_BULLETPROOF_HELMET_BLACK
6389c92d52123d5dd17f8876,"Advanced Electronic Materials textbook",ItemTpl.INFO_ADVANCED_ELECTRONIC_MATERIALS_TEXTBOOK
660bbc98c38b837877075e4a,"Decrypted flash drive",ItemTpl.INFO_DECRYPTED_FLASH_DRIVE
660bc341c38b837877075e4c,"Documents with decrypted data",ItemTpl.INFO_DOCUMENTS_WITH_DECRYPTED_DATA
660bbc47c38b837877075e47,"Encrypted flash drive",ItemTpl.INFO_ENCRYPTED_FLASH_DRIVE
62a0a16d0b9d3c46de5b6e97,"Military flash drive",ItemTpl.INFO_MILITARY_FLASH_DRIVE
590c621186f774138d11ea29,"Secure Flash drive",ItemTpl.INFO_SECURE_FLASH_DRIVE
6331ba83f2ab4f3f09502983,"Secure Flash drive V2",ItemTpl.INFO_SECURE_FLASH_DRIVE_V2
61bf7c024770ee6f9c6b8b53,"Secure magnetic tape cassette",ItemTpl.INFO_SECURE_MAGNETIC_TAPE_CASSETTE
6389c8fb46b54c634724d847,"Silicon Optoelectronic Integrated Circuits textbook",ItemTpl.INFO_SILICON_OPTOELECTRONIC_INTEGRATED_CIRCUITS_TEXTBOOK
6398fd8ad3de3849057f5128,"Backup hideout key",ItemTpl.KEY_BACKUP_HIDEOUT
664d3dd590294949fe2d81b7,"Grumpy's hideout key",ItemTpl.KEY_GRUMPYS_HIDEOUT
